date,time,channel_id,habitat_type,visibility_ft,depth_ft,distance_to_bank_ft,distance_to_cover_ft,cover_type,overhead,unembedded_cobble,distance to cobble_ft,velocity_fps,substrate,fish_type,fish_size,fish_number,comments
1/28/2020,05:03:39am,North Cypress,Flatwater,10,1,4.2,0.2,Fine Woody Debris,No,Yes,0.5,0.04,Mud/Organic,Late Fall Run Run Chinook,<41mm,60,no overhead
1/28/2020,05:07:35am,North Cypress,Flatwater,10,1,4.2,0.2,Fine Woody Debris,Yes,Yes,0.5,0.04,Mud/Organic,Fall Run Chinook,51-60mm,60,overhead
1/28/2020,05:09:01am,North Cypress,Flatwater,10,1,4.2,0.2,Fine Woody Debris,Yes,Yes,0.5,0.04,Mud/Organic,Spring Run Chinook,51-60mm,30,overhead
1/28/2020,05:13:48am,North Cypress,Flatwater,10,0.7,3.6,0.7,Cobble,No,Yes,0.7,0.04,Mud/Organic,Winter Run Chinook,61-80mm,1,no overhead
1/28/2020,05:15:55am,North Cypress,Flatwater,10,0.7,3.6,0.7,Cobble,No,Yes,0.7,0.04,Mud/Organic,Fall Run Chinook,41-50mm,19,no overhead
1/28/2020,05:19:22am,North Cypress,Flatwater,10,0.9,5.4,0,Cobble,No,Yes,0,0.08,Cobble,Winter Run Chinook,61-80mm,2,no overhead
1/28/2020,05:21:37am,North Cypress,Flatwater,10,0.9,5.4,0,Cobble,No,Yes,0,0.08,Cobble,Fall Run Chinook,41-50mm,18,no overhead
1/28/2020,05:24:36am,North Cypress,Flatwater,10,0.7,2,0.6,Cobble,No,Yes,0.6,0.02,Mud/Organic,Fall Run Chinook,<41mm,20,no overhead
1/28/2020,05:27:13am,North Cypress,Flatwater,10,0.7,2,0.6,Cobble,Yes,Yes,0.6,0.02,Mud/Organic,Fall Run Chinook,41-50mm,20,overhead
1/28/2020,05:30:02am,North Cypress,Flatwater,10,1.1,3,0.5,Fine Woody Debris,Yes,Yes,0.7,0.02,Mud/Organic,Winter Run Chinook,61-80mm,5,overhead
1/28/2020,05:33:54am,North Cypress,Flatwater,10,1.1,3,0.5,Fine Woody Debris,Yes,Yes,0.7,0.02,Mud/Organic,Fall Run Chinook,41-50mm,40,overhead
1/28/2020,05:35:47am,North Cypress,Flatwater,10,1.1,3,0.5,Fine Woody Debris,Yes,Yes,0.7,0.02,Mud/Organic,Spring Run Chinook,51-60mm,30,overhead
1/28/2020,05:37:21am,North Cypress,Flatwater,10,0.8,4.1,0.5,Branches - Small Woody Debris,Yes,Yes,0.9,0.02,Mud/Organic,Winter Run Chinook,61-80mm,3,overhead
1/28/2020,05:41:05am,North Cypress,Flatwater,10,0.8,4.1,0.5,Branches - Small Woody Debris,Yes,Yes,0.9,0.02,Mud/Organic,Fall Run Chinook,<41mm,50,overhead
1/28/2020,05:42:11am,North Cypress,Flatwater,10,0.8,4.1,0.5,Branches - Small Woody Debris,Yes,Yes,0.9,0.02,Mud/Organic,Spring Run Chinook,51-60mm,17,overhead
1/28/2020,06:38:56am,North Cypress,Pool,10,1,6.7,0.3,Fine Woody Debris,Yes,Yes,4,0.1,Mud/Organic,Fall Run Chinook,41-50mm,150,overhead
1/28/2020,06:44:44am,North Cypress,Pool,10,1,6.7,0.3,Fine Woody Debris,Yes,Yes,4,0.1,Mud/Organic,Spring Run Chinook,51-60mm,50,overhead
1/28/2020,06:48:43am,North Cypress,Pool,10,0.9,3.3,0,Fine Woody Debris,Yes,Yes,0.3,0.14,Mud/Organic,Fall Run Chinook,41-50mm,300,overhead
1/28/2020,06:52:17am,North Cypress,Pool,10,0.9,3.3,0,Fine Woody Debris,Yes,Yes,0.3,0.14,Mud/Organic,Fall Run Chinook,<41mm,3,overhead
1/28/2020,06:56:48am,North Cypress,Pool,10,0.6,2,0.2,Fine Woody Debris,No,Yes,0.6,0.05,Sand,Fall Run Chinook,41-50mm,60,no overhead
1/28/2020,06:59:24am,North Cypress,Pool,10,0.6,2,0.2,Fine Woody Debris,No,Yes,0.6,0.05,Sand,Fall Run Chinook,<41mm,40,no overhead
1/28/2020,07:02:33am,North Cypress,Pool,10,0.4,1.7,0.5,Cobble,Yes,Yes,0.5,0.04,Sand,Fall Run Chinook,41-50mm,18,overhead
1/28/2020,07:04:58am,North Cypress,Pool,10,0.4,1.7,0.5,Cobble,Yes,Yes,0.5,0.04,Sand,Spring Run Chinook,51-60mm,2,overhead
1/28/2020,07:06:20am,North Cypress,Pool,10,0.9,2.6,0,Cobble,No,Yes,0,0.02,Cobble,Fall Run Chinook,<41mm,1,no overhead
1/28/2020,07:09:02am,North Cypress,Pool,10,0.4,1.8,0.6,Cobble,Yes,Yes,0.6,0,Sand,Fall Run Chinook,41-50mm,20,overhead
1/28/2020,07:11:36am,North Cypress,Pool,10,0.9,2.7,0.3,Cobble,No,Yes,0.3,0.05,Cobble,Fall Run Chinook,41-50mm,15,no overhead
1/28/2020,07:14:14am,North Cypress,Pool,10,0.9,2.7,0.3,Cobble,No,Yes,0.3,0.05,Cobble,Spring Run Chinook,51-60mm,5,no overhead
1/28/2020,07:16:15am,North Cypress,Pool,10,0.8,2.8,0,Cobble,No,Yes,0,0.05,Cobble,Fall Run Chinook,41-50mm,20,no overhead
1/28/2020,07:18:35am,North Cypress,Pool,10,0.7,2,0,Cobble,Yes,Yes,0,0.01,Cobble,Fall Run Chinook,41-50mm,20,overhead
1/28/2020,07:23:20am,North Cypress,Pool,10,0.4,2.1,0,Cobble,No,Yes,0,0.08,Cobble,Late Fall Run Run Chinook,51-60mm,6,no overhead
1/28/2020,07:25:22am,North Cypress,Pool,10,0.4,2.1,0,Cobble,No,Yes,0,0.08,Cobble,Spring Run Chinook,51-60mm,1,no overhead
1/28/2020,07:36:19am,North Cypress,Pool,10,0.9,5.1,0.1,Fine Woody Debris,Yes,Yes,0.4,0.13,Sand,Fall Run Chinook,41-50mm,38,overhead
1/28/2020,07:39:06am,North Cypress,Pool,10,1,13.8,0.5,Fine Woody Debris,No,Yes,5,0.1,Sand,Fall Run Chinook,41-50mm,75,no overhead
1/28/2020,07:45:24am,North Cypress,Pool,10,0.7,3,0.5,Branches - Small Woody Debris,No,Yes,2.1,0.03,Sand,Fall Run Chinook,61-80mm,41,no overhead
1/28/2020,07:48:18am,North Cypress,Pool,10,0.7,3,0.5,Branches - Small Woody Debris,No,Yes,2.1,0.03,Sand,Spring Run Chinook,51-60mm,3,no overhead
1/28/2020,07:50:31am,North Cypress,Pool,10,1.2,5.1,0.9,Branches - Small Woody Debris,No,Yes,2.7,0.04,Mud/Organic,Fall Run Chinook,41-50mm,355,no overhead
1/28/2020,07:54:15am,North Cypress,Pool,10,1.2,5.1,0.9,Branches - Small Woody Debris,No,Yes,2.7,0.04,Mud/Organic,Winter Run Chinook,81-100mm,110,no overhead
1/28/2020,07:57:43am,North Cypress,Pool,10,0.6,1.8,0,Branches - Small Woody Debris,Yes,Yes,0.3,0.08,Sand,Fall Run Chinook,41-50mm,36,overhead
1/29/2020,08:16:17am,North Cypress,Pool,10,0.5,0.7,0.7,Overhead cover,Yes,Yes,0.2,0.05,Bedrock,Fall Run Chinook,41-50mm,18,overhead
2/27/2020,11:23:06am,North Cypress,Flatwater,7,1.25,2.8,225,Boulder,No,Yes,2.16,0.36,Bedrock,Fall Run Chinook,<41mm,1,NA
2/27/2020,11:26:53am,North Cypress,Pool,7,0.5,4.5,0.25,Aquatic Veg,No,Yes,0.08,0.05,Gravel,Fall Run Chinook,41-50mm,10,NA
2/27/2020,11:28:38am,North Cypress,Pool,7,2.25,15,0,Fine Woody Debris,No,Yes,0,0,Cobble,Fall Run Chinook,41-50mm,5,NA
2/27/2020,11:30:59am,North Cypress,Pool,7,2,14.8,0.42,Large Woody Debris,No,Yes,0,0.5,Cobble,Fall Run Chinook,<41mm,10,NA
2/27/2020,11:32:15am,North Cypress,Pool,7,2,14.8,0.5,Large Woody Debris,No,Yes,0,0.5,Cobble,Fall Run Chinook,41-50mm,30,NA
2/27/2020,11:34:01am,North Cypress,Pool,7,1.56,2.64,1.24,Cobble,No,Yes,0,0.7,Cobble,Fall Run Chinook,<41mm,17,NA
2/27/2020,11:36:54am,North Cypress,Pool,7,1.4,3.48,2.48,Branches - Small Woody Debris,No,Yes,0.25,0.25,Gravel,Fall Run Chinook,<41mm,8,NA
4/8/2020,01:05:12pm,North Cypress,Flatwater,10,0.6,0.8,0,Fine Woody Debris,Yes,Yes,0.8,0,Sand,Fall Run Chinook,51-60mm,1,undercut bank
4/8/2020,01:09:19pm,North Cypress,Flatwater,10,0.6,0.8,0,Aquatic Veg,Yes,Yes,0.8,0,Sand,Rainbow Trout/Steelhead,41-50mm,1,undercut bank
4/8/2020,01:13:48pm,North Cypress,Flatwater,10,0.1,0.3,0.5,Branches - Small Woody Debris,Yes,Yes,2,0.1,Sand,Late Fall Run Run Chinook,<41mm,2,undercut bank
4/8/2020,01:18:06pm,North Cypress,Pool,10,0.3,1,0,Cobble,No,Yes,0,0,Cobble,Rainbow Trout/Steelhead,<41mm,4,NA
4/8/2020,01:21:58pm,North Cypress,Pool,10,0.3,1,0,Cobble,No,Yes,0,0,Cobble,Rainbow Trout/Steelhead,41-50mm,6,NA
4/8/2020,01:25:16pm,North Cypress,Pool,10,1.3,1.4,0,Branches - Small Woody Debris,Yes,Yes,1.8,0,Mud/Organic,Late Fall Run Run Chinook,<41mm,8,NA
4/8/2020,01:27:48pm,North Cypress,Pool,10,1.3,1.4,0,Branches - Small Woody Debris,Yes,Yes,1.8,0,Mud/Organic,Fall Run Chinook,41-50mm,22,NA
4/8/2020,01:29:31pm,North Cypress,Flatwater,10,0.3,1.6,0,Cobble,No,Yes,0,0,Cobble,Rainbow Trout/Steelhead,41-50mm,4,NA
4/8/2020,01:31:36pm,North Cypress,Flatwater,10,0.3,1.1,0.3,Cobble,Yes,Yes,0.3,0.1,Sand,Rainbow Trout/Steelhead,41-50mm,5,NA
4/8/2020,01:34:02pm,North Cypress,Pool,10,0.6,2.3,1.5,Aquatic Veg,Yes,Yes,0.1,0,Gravel,Rainbow Trout/Steelhead,<41mm,9,trash cover
4/8/2020,01:36:53pm,North Cypress,Pool,10,0.6,2.3,1.5,Aquatic Veg,Yes,Yes,0.1,0,Gravel,Fall Run Chinook,51-60mm,11,trash cover
4/8/2020,01:39:04pm,North Cypress,Pool,10,0.6,2.3,0,Cobble,No,Yes,0,0,Cobble,Rainbow Trout/Steelhead,41-50mm,10,NA
4/8/2020,01:40:39pm,North Cypress,Pool,10,0.6,2.3,0,Cobble,No,Yes,0,0,Cobble,Rainbow Trout/Steelhead,41-50mm,1,NA
4/8/2020,01:41:32pm,North Cypress,Pool,10,0.6,2.3,0,Cobble,No,Yes,0,0,Cobble,Fall Run Chinook,51-60mm,1,NA
4/8/2020,01:43:08pm,North Cypress,Pool,10,0.6,2,0.1,Cobble,No,Yes,0.1,0,Sand,Rainbow Trout/Steelhead,41-50mm,5,NA
4/8/2020,01:44:59pm,North Cypress,Pool,10,0.6,2,0.1,Cobble,No,Yes,0.1,0,Cobble,Rainbow Trout/Steelhead,51-60mm,1,NA
11/19/2018,01:52:45pm,Painters,Riffle,10,1.92,10.32999992,4.329999924,Boulder,NA,Yes,0,0,Cobble,Winter Run Chinook,51-60mm,20,NA
11/19/2018,01:11:47pm,Painters,Riffle,10,1.92,10.32999992,4.329999924,Boulder,NA,Yes,0,0,Cobble,Winter Run Chinook,61-80mm,80,NA
11/19/2018,01:54:26pm,Painters,Riffle,10,1.92,10.32999992,4.329999924,Boulder,NA,Yes,0,0,Cobble,Winter Run Chinook,81-100mm,20,NA
1/7/2019,02:18:21pm,Painters,Riffle,6,0.4,3,1.5,Fine Woody Debris,NA,Yes,0,0.05,Cobble,Fall Run Chinook,41-50mm,20,NA
1/7/2019,02:22:18pm,Painters,Riffle,6,0.25,2.099999905,0.300000012,Cobble,NA,Yes,0.3,0.05,Gravel,Fall Run Chinook,41-50mm,20,NA
1/7/2019,02:13:17pm,Painters,Riffle,6,0.5,4.099999905,1.899999976,Fine Woody Debris,NA,Yes,0,0.1,Cobble,Fall Run Chinook,<41mm,1,NA
1/7/2019,02:17:00pm,Painters,Riffle,6,0.5,4.099999905,1.899999976,Fine Woody Debris,NA,Yes,0,0.1,Cobble,Fall Run Chinook,41-50mm,2,NA
1/7/2019,02:20:33pm,Painters,Riffle,6,0.4,2.799999952,0.100000001,Cobble,NA,Yes,0.1,0.7,Gravel,Fall Run Chinook,41-50mm,1,NA
7/26/2019,03:45:10am,Painters,Riffle,10,0.9,3.2,0,Fine Woody Debris,Yes,Yes,4.8,0.1,Gravel,Late Fall Run Run Chinook,41-50mm,25,overhead
7/26/2019,03:50:10am,Painters,Riffle,10,0.9,3,0,Fine Woody Debris,Yes,Yes,1.4,0.1,Gravel,Late Fall Run Run Chinook,41-50mm,20,overhead
7/26/2019,03:52:54am,Painters,Riffle,10,2,4.6,0,Undercut Bank,Yes,Yes,0.7,0.1,Mud/Organic,Late Fall Run Run Chinook,41-50mm,17,overhead
10/3/2019,1:01:40pm,Painters,Riffle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No fish found
1/29/2020,02:45:45am,Painters,Riffle,10,0.9,2.7,1.1,Aquatic Veg,Yes,Yes,0.3,0.12,Sand,Fall Run Chinook,41-50mm,5,overhead
1/29/2020,02:49:41am,Painters,Riffle,10,0.9,4.6,0.3,Aquatic Veg,Yes,Yes,0.6,0.01,Sand,Fall Run Chinook,<41mm,60,overhead
1/29/2020,02:53:24am,Painters,Riffle,10,0.9,4.6,0.3,Aquatic Veg,Yes,Yes,0.6,0.01,Sand,Fall Run Chinook,41-50mm,10,overhead
1/29/2020,02:55:03am,Painters,Pool,10,1.4,11.6,0.7,Cobble,No,Yes,0.7,0.35,Gravel,Fall Run Chinook,41-50mm,6,no overhead
1/29/2020,02:58:34am,Painters,Riffle,10,0.8,3.2,0.1,Aquatic Veg,Yes,Yes,0.2,0.14,Gravel,Fall Run Chinook,41-50mm,40,overhead
1/29/2020,03:01:48am,Painters,Riffle,10,1,5.9,0.2,Cobble,No,Yes,0.2,0.12,Cobble,Fall Run Chinook,41-50mm,40,no overhead
1/29/2020,03:04:31am,painters,NA,0,1,5.9,0.2,Cobble,No,Yes,0.2,0.12,Cobble,Fall Run Chinook,<41mm,10,no overhead
1/29/2020,03:06:03am,Painters,Riffle,10,0.5,2,0.6,Aquatic Veg,No,Yes,0.6,0.16,Sand,Fall Run Chinook,41-50mm,6,no overhead
1/29/2020,03:09:25am,Painters,Riffle,10,0.5,3.3,0.3,Cobble,No,Yes,0.3,0.3,Sand,Fall Run Chinook,41-50mm,10,no overhead
1/29/2020,03:11:36am,Painters,Riffle,10,1,4.9,0.6,Aquatic Veg,Yes,Yes,0.1,0.57,Cobble,Fall Run Chinook,41-50mm,20,overhead  swd
1/29/2020,03:14:52am,Painters,Riffle,10,1,5.3,0.4,Aquatic Veg,Yes,Yes,0,0.71,Cobble,Fall Run Chinook,41-50mm,25,overhead
1/29/2020,03:16:50am,Painters,Riffle,10,1.1,3.8,0.3,Branches - Small Woody Debris,Yes,Yes,0,0.25,Cobble,Fall Run Chinook,<41mm,30,overhead
1/29/2020,03:19:51am,Painters,Riffle,10,1.1,3.8,0.3,Branches - Small Woody Debris,Yes,Yes,0,0.25,Cobble,Fall Run Chinook,41-50mm,30,overhead
1/29/2020,03:22:27am,Painters,Riffle,10,0.4,5.5,0,Cobble,No,Yes,0,0.45,Cobble,Fall Run Chinook,41-50mm,10,no overhead
1/29/2020,03:24:19am,Painters,Riffle,10,0.55,4.9,0.3,Cobble,No,Yes,0.3,0.01,Gravel,Fall Run Chinook,41-50mm,3,no overhead
1/29/2020,03:25:52am,Painters,Riffle,10,0.4,9.8,0,Cobble,No,Yes,0,0.16,Cobble,Fall Run Chinook,41-50mm,2,no overhead
1/29/2020,03:28:17am,Painters,Riffle,10,0.4,9.8,0,Cobble,No,Yes,0,0.16,Cobble,Rainbow Trout/Steelhead,51-60mm,2,no overhead
1/29/2020,03:31:14am,Painters,Riffle,10,0.6,4,0.9,Boulder,No,Yes,0,0.04,Cobble,Fall Run Chinook,41-50mm,9,no overhead
1/29/2020,03:33:53am,Painters,Riffle,10,0.2,0.7,0.6,Boulder,No,Yes,0,0,Cobble,Fall Run Chinook,41-50mm,4,no overhead
1/29/2020,03:38:02am,Painters,Riffle,10,0.2,7.5,1.2,Cobble,NA,Yes,1.2,0.57,Gravel,Spring Run Chinook,51-60mm,60,NA
1/29/2020,03:42:22am,Painters,Riffle,10,0.2,8.3,3.4,Cobble,NA,Yes,3.4,0.12,Gravel,Fall Run Chinook,<41mm,25,NA
1/29/2020,03:45:08am,Painters,Pool,10,0.3,2.4,2.6,Cobble,NA,Yes,2.6,0.25,Gravel,Fall Run Chinook,41-50mm,15,NA
1/29/2020,03:48:34am,Painters,Riffle,10,0.3,2.4,2.6,Cobble,NA,Yes,2.6,0.25,Gravel,Fall Run Chinook,51-60mm,25,NA
4/6/2020,11:25:06am,Painters,Flatwater,7,0.6,8,0,Cobble,No,Yes,0,0.15,Cobble,Rainbow Trout/Steelhead,<41mm,7,NA
4/6/2020,11:40:42am,Painters,Flatwater,7,0.75,6.1,0,Cobble,No,Yes,0,0.25,Cobble,Rainbow Trout/Steelhead,<41mm,12,NA
4/6/2020,11:42:55am,Painters,Flatwater,7,0.75,6.1,0,Cobble,No,Yes,0,0.25,Cobble,Fall Run Chinook,51-60mm,15,NA
4/6/2020,11:44:38am,Painters,Flatwater,7,0.8,6.1,0.2,Cobble,No,Yes,0.2,0.36,Gravel,Rainbow Trout/Steelhead,<41mm,30,NA
4/6/2020,11:47:15am,Painters,Flatwater,7,0.8,6.1,0.2,Cobble,No,Yes,0.2,0.36,Gravel,Fall Run Chinook,61-80mm,50,NA
4/6/2020,11:49:28am,Painters,Flatwater,7,1.15,6.9,0.4,Cobble,No,Yes,0.4,0.24,Gravel,Rainbow Trout/Steelhead,<41mm,30,NA
4/6/2020,11:53:08am,Painters,Flatwater,7,1.15,6.9,0.4,Cobble,No,Yes,0.4,0.36,Gravel,Fall Run Chinook,51-60mm,30,NA
4/6/2020,11:54:43am,Painters,Flatwater,7,1.15,6.9,0.4,Cobble,No,Yes,0.4,0.36,Gravel,Fall Run Chinook,61-80mm,100,NA
4/6/2020,11:56:29am,Painters,Flatwater,7,0.5,4.8,0.5,Cobble,No,Yes,0.5,0.01,Gravel,Rainbow Trout/Steelhead,<41mm,4,NA
4/6/2020,11:59:26am,Painters,Flatwater,0,0.7,6.1,1.1,Cobble,No,Yes,1.1,0.13,Gravel,Rainbow Trout/Steelhead,<41mm,40,NA
4/6/2020,12:01:42pm,Painters,Flatwater,7,0.7,6.1,1.1,Cobble,No,Yes,1.1,0.13,Gravel,Fall Run Chinook,51-60mm,100,NA
4/6/2020,12:09:32pm,Painters,Flatwater,7,0.75,4.1,1.1,Cobble,No,Yes,1.1,0.06,Gravel,Fall Run Chinook,41-50mm,10,NA
4/6/2020,12:11:53pm,Painters,Flatwater,7,0.75,4.1,1.1,Cobble,No,Yes,1.1,0.06,Gravel,Fall Run Chinook,51-60mm,5,NA
4/6/2020,12:14:37pm,Painters,Flatwater,7,0.8,3.7,0.7,Fine Woody Debris,No,Yes,0,0.08,Cobble,Rainbow Trout/Steelhead,41-50mm,3,NA
4/6/2020,12:17:15pm,Painters,Flatwater,7,0.8,3.7,0.7,Fine Woody Debris,No,Yes,0,0.08,Cobble,Fall Run Chinook,41-50mm,12,NA
4/6/2020,12:20:24pm,Painters,Flatwater,7,0.5,4.1,3,Fine Woody Debris,No,Yes,0,0.02,Cobble,Rainbow Trout/Steelhead,41-50mm,1,NA
4/6/2020,12:25:12pm,Painters,Flatwater,7,0.5,2.8,0.9,Boulder,No,Yes,0,0,Cobble,Fall Run Chinook,<41mm,4,NA
4/6/2020,12:27:41pm,Painters,Flatwater,7,0.5,2.8,0.9,Boulder,No,Yes,0.9,0,Cobble,Rainbow Trout/Steelhead,41-50mm,2,NA
4/6/2020,12:28:49pm,Painters,Flatwater,7,0.5,2.8,0.9,Boulder,No,Yes,0.9,0,Cobble,Fall Run Chinook,41-50mm,10,NA
4/6/2020,12:29:54pm,Painters,Flatwater,7,0.5,2.8,0.9,Boulder,No,Yes,0.9,0,Cobble,Fall Run Chinook,51-60mm,4,NA
4/6/2020,12:34:01pm,Painters,Flatwater,7,0.5,5.3,1.7,Fine Woody Debris,No,Yes,0.5,0,Gravel,Rainbow Trout/Steelhead,41-50mm,3,NA
4/6/2020,12:39:31pm,Painters,Flatwater,7,0.5,6.5,0,Cobble,No,Yes,0,0.12,Cobble,Rainbow Trout/Steelhead,41-50mm,3,NA
4/6/2020,12:40:54pm,Painters,Flatwater,7,0.5,6.5,0,Cobble,No,Yes,0,0.12,Cobble,Fall Run Chinook,41-50mm,17,NA
4/6/2020,12:42:35pm,Painters,Flatwater,7,0.6,5.1,0,Cobble,No,Yes,0,0.06,Gravel,Rainbow Trout/Steelhead,41-50mm,4,NA
4/6/2020,12:44:43pm,Painters,Flatwater,7,0.6,5.1,0,Cobble,No,Yes,0,0.06,Gravel,Fall Run Chinook,41-50mm,8,NA
4/6/2020,12:46:13pm,Painters,Flatwater,7,0.6,5.1,0,Cobble,No,Yes,0,0.06,Gravel,Fall Run Chinook,51-60mm,8,NA
4/6/2020,12:47:42pm,Painters,Flatwater,7,0.6,5.1,0,Cobble,No,Yes,0,0.06,Gravel,Fall Run Chinook,61-80mm,5,NA
4/6/2020,12:50:37pm,Painters,Flatwater,7,0.4,4.5,0.2,Cobble,No,Yes,0.2,0,Cobble,Rainbow Trout/Steelhead,41-50mm,10,NA
4/6/2020,12:52:07pm,Painters,Flatwater,7,0.4,4.5,0.2,Cobble,No,Yes,0.2,0.2,Cobble,Fall Run Chinook,41-50mm,10,NA
4/6/2020,12:53:33pm,Painters,Flatwater,7,0.4,4.5,0.2,Cobble,No,Yes,0.2,0.2,Cobble,Fall Run Chinook,51-60mm,10,NA
4/6/2020,12:55:13pm,Painters,Flatwater,7,0.7,6.1,0,Cobble,No,Yes,0,0.03,Gravel,Fall Run Chinook,41-50mm,10,NA
4/6/2020,12:56:34pm,Painters,Flatwater,7,0.7,6.1,0,Cobble,No,Yes,0,0.03,Gravel,Fall Run Chinook,51-60mm,3,NA
4/6/2020,12:58:38pm,Painters,Flatwater,7,0.6,4.9,0,Cobble,No,Yes,0,0.02,Cobble,Fall Run Chinook,61-80mm,4,NA
4/6/2020,01:00:08pm,Painters,Flatwater,7,0.6,4.9,0,Cobble,No,Yes,0,0.02,Cobble,Fall Run Chinook,51-60mm,8,NA
4/6/2020,01:02:02pm,Painters,Flatwater,7,0.5,4.6,1,Fine Woody Debris,No,Yes,0.3,0,Cobble,Rainbow Trout/Steelhead,41-50mm,1,NA
4/6/2020,01:04:07pm,Painters,Flatwater,7,0.6,3.9,0,Fine Woody Debris,No,Yes,0,0.03,Cobble,Rainbow Trout/Steelhead,<41mm,3,NA
4/6/2020,01:05:35pm,Painters,Flatwater,7,0.6,3.9,0,Fine Woody Debris,No,Yes,0,0.03,Cobble,Rainbow Trout/Steelhead,41-50mm,6,NA
4/6/2020,01:07:03pm,Painters,Flatwater,7,0.6,3.9,0,Fine Woody Debris,No,Yes,0,0.03,Cobble,Fall Run Chinook,41-50mm,3,NA
4/6/2020,01:09:16pm,Painters,Flatwater,7,0.6,2.6,0,Fine Woody Debris,No,Yes,0,0.05,Cobble,Rainbow Trout/Steelhead,<41mm,3,NA
4/6/2020,01:11:11pm,Painters,Flatwater,7,0.6,2.6,0,Fine Woody Debris,No,Yes,0,0.05,Cobble,Rainbow Trout/Steelhead,41-50mm,3,NA
4/6/2020,01:14:09pm,Painters,Flatwater,7,1,4.6,0,Cobble,No,Yes,0,0.29,Cobble,Fall Run Chinook,41-50mm,2,NA
4/6/2020,01:16:11pm,Painters,Flatwater,7,0.7,3,0,Cobble,No,Yes,0,0.1,Cobble,Fall Run Chinook,<41mm,2,NA
4/6/2020,01:17:48pm,Painters,Flatwater,7,0.7,3,0,Cobble,No,Yes,0,0.1,Cobble,Fall Run Chinook,41-50mm,6,NA
4/6/2020,01:19:00pm,Painters,Flatwater,7,0.8,3.8,1,Cobble,No,Yes,1,0.04,Gravel,Fall Run Chinook,<41mm,3,NA
4/6/2020,01:38:13pm,Painters,NA,0,0.6,5.9,2.5,Cobble,No,Yes,2.5,0.65,Gravel,Rainbow Trout/Steelhead,<41mm,5,NA
4/6/2020,01:41:13pm,Painters,Flatwater,7,0.5,4.4,2,Cobble,No,Yes,2,0.48,Gravel,Rainbow Trout/Steelhead,<41mm,30,NA
4/6/2020,01:44:03pm,Painters,Flatwater,7,0.5,4.4,2,Cobble,No,Yes,2,0.48,Gravel,Fall Run Chinook,51-60mm,30,NA
4/6/2020,01:45:28pm,Painters,Flatwater,7,0.6,4.5,0.1,Cobble,No,Yes,0.1,0.05,Cobble,Fall Run Chinook,41-50mm,40,NA
4/6/2020,01:47:54pm,Painters,Flatwater,7,0.6,4.5,0.1,Cobble,No,Yes,0.1,0.05,Cobble,Rainbow Trout/Steelhead,<41mm,2,NA
4/6/2020,01:50:06pm,Painters,Flatwater,7,1.6,11,0.6,Fine Woody Debris,No,Yes,0.4,0.04,Gravel,Spring Run Chinook,81-100mm,20,NA
4/6/2020,01:53:05pm,Painters,Flatwater,7,1,8,1.1,Cobble,No,Yes,1.1,0.01,Gravel,Fall Run Chinook,41-50mm,100,NA
4/6/2020,01:56:35pm,Painters,Flatwater,7,0.85,5,0.7,Cobble,No,Yes,0.7,0.07,Gravel,Fall Run Chinook,61-80mm,10,NA
4/6/2020,01:59:03pm,Painters,Flatwater,7,0.85,5,0.7,Cobble,No,Yes,0.7,0.07,Gravel,Fall Run Chinook,51-60mm,20,NA
4/6/2020,02:01:05pm,Painters,Flatwater,7,0.85,5,0.7,Cobble,No,Yes,0.7,0.7,Gravel,Rainbow Trout/Steelhead,<41mm,10,NA
4/6/2020,02:05:46pm,Painters,Flatwater,7,1.6,11,0.6,Fine Woody Debris,No,Yes,0.4,0.04,Gravel,Fall Run Chinook,51-60mm,20,NA
4/6/2020,02:06:11pm,Painters,Flatwater,7,1.6,11,0.6,Fine Woody Debris,No,Yes,0.4,0.04,Gravel,Fall Run Chinook,<41mm,4,NA
4/6/2020,02:12:07pm,Painters,Flatwater,7,0.6,5,1.9,Fine Woody Debris,No,Yes,1.6,0.08,Gravel,Rainbow Trout/Steelhead,<41mm,20,NA
4/6/2020,02:14:56pm,Painters,Flatwater,7,0.6,5,1.9,Fine Woody Debris,No,Yes,1.6,0.08,Gravel,Fall Run Chinook,41-50mm,20,NA
4/6/2020,02:18:10pm,Painters,Flatwater,7,1.1,7,0.6,Cobble,No,Yes,0,0.08,Cobble,Rainbow Trout/Steelhead,<41mm,3,NA
4/6/2020,02:21:03pm,Painters,Flatwater,7,1.1,7,0.6,Cobble,No,Yes,0.6,0.08,Cobble,Fall Run Chinook,41-50mm,12,NA
4/6/2020,02:34:18pm,Painters,Flatwater,7,0.6,2.1,0,Fine Woody Debris,Yes,Yes,0.5,0.14,Gravel,Rainbow Trout/Steelhead,41-50mm,10,NA
4/6/2020,02:37:16pm,Painters,Flatwater,7,0.6,2.1,0,Fine Woody Debris,Yes,Yes,0.5,0.14,Gravel,Fall Run Chinook,41-50mm,3,NA
4/6/2020,02:40:48pm,Painters,Flatwater,7,0.5,4.2,0.4,Cobble,No,Yes,0.4,0.06,Gravel,Fall Run Chinook,41-50mm,10,NA
4/6/2020,02:47:49pm,Painters,Riffle,7,0.5,11,1.3,Fine Woody Debris,No,Yes,0,0.31,Cobble,Fall Run Chinook,51-60mm,10,NA
