location_type,habitat_type,fish_type,fork_length_mm,weight_g,condition_factor,date,side_channel,control_impact,channel_status
Mainstem,Down Mainstem,FR,34,NA,NA,1/13/2020,Wyndham,Control,Mainstem
Mainstem,Down Mainstem,FR,36,NA,NA,1/13/2020,Wyndham,Control,Mainstem
Mainstem,Down Mainstem,FR,36,NA,NA,1/13/2020,Wyndham,Control,Mainstem
Mainstem,Down Mainstem,FR,36,NA,NA,1/13/2020,Wyndham,Control,Mainstem
Mainstem,Down Mainstem,FR,36,NA,NA,1/13/2020,Wyndham,Control,Mainstem
Mainstem,Down Mainstem,FR,37,NA,NA,1/13/2020,Wyndham,Control,Mainstem
Mainstem,Down Mainstem,FR,37,NA,NA,1/13/2020,Wyndham,Control,Mainstem
Mainstem,Down Mainstem,FR,38,NA,NA,1/13/2020,Wyndham,Control,Mainstem
Mainstem,Up Mainstem,FR,38,NA,NA,1/13/2020,Wyndham,Control,Mainstem
Mainstem,Up Mainstem,FR,39,NA,NA,1/13/2020,Wyndham,Control,Mainstem
Mainstem,Down Mainstem,FR,30,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,32,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,32,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,32,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Mid Mainstem,FR,32,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,33,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,33,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,33,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,33,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,34,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,34,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,34,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,34,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,34,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,34,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,34,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,34,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,34,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,35,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,35,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Mid Mainstem,FR,35,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,36,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,36,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,36,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,36,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Mid Mainstem,FR,36,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,37,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,37,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,37,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,37,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,37,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,37,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Mid Mainstem,FR,37,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Up Mainstem,FR,37,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,38,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,38,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,38,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Mainstem,Down Mainstem,FR,40,NA,NA,1/13/2020,Clear Creek,Control,Mainstem
Side Channel,Flatwater,FR,30,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Flatwater,FR,31,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Flatwater,FR,32,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Flatwater,FR,32,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Pool,FR,32,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Pool,FR,32,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Pool,FR,32,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Flatwater,FR,33,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Flatwater,FR,34,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Flatwater,FR,34,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Pool,FR,34,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Pool,FR,34,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Pool,FR,34,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Pool,FR,34,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Flatwater,FR,35,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Flatwater,FR,35,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Pool,FR,35,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Pool,FR,35,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Pool,FR,35,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Pool,FR,35,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Flatwater,FR,36,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Pool,FR,36,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Pool,FR,36,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Pool,FR,36,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Flatwater,FR,37,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Pool,FR,37,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Pool,FR,37,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Flatwater,FR,38,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Flatwater,FR,39,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Pool,FR,39,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Pool,FR,39,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Pool,FR,40,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Pool,FR,40,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Pool,FR,40,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Flatwater,FR,41,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Pool,FR,44,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Pool,SR,45,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Pool,SR,52,NA,NA,1/13/2020,Clear Creek,Control,Control side channel
Side Channel,Roving-Side channel,FR,30,NA,NA,1/14/2020,Kupuesta,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,32,NA,NA,1/14/2020,Kupuesta,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,32,NA,NA,1/14/2020,Kupuesta,Impact,Post-restoration side channel
Side Channel,Pool,FR,33,NA,NA,1/14/2020,Kupuesta,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,33,NA,NA,1/14/2020,Kupuesta,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,33,NA,NA,1/14/2020,Kupuesta,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,33,NA,NA,1/14/2020,Kupuesta,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,34,NA,NA,1/14/2020,Kupuesta,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,34,NA,NA,1/14/2020,Kupuesta,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,34,NA,NA,1/14/2020,Kupuesta,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,35,NA,NA,1/14/2020,Kupuesta,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,35,NA,NA,1/14/2020,Kupuesta,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,35,NA,NA,1/14/2020,Kupuesta,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,35,NA,NA,1/14/2020,Kupuesta,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,35,NA,NA,1/14/2020,Kupuesta,Impact,Post-restoration side channel
Side Channel,Riffle,FR,36,NA,NA,1/14/2020,Kupuesta,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,36,NA,NA,1/14/2020,Kupuesta,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,36,NA,NA,1/14/2020,Kupuesta,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,36,NA,NA,1/14/2020,Kupuesta,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,37,NA,NA,1/14/2020,Kupuesta,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,37,NA,NA,1/14/2020,Kupuesta,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,38,NA,NA,1/14/2020,Kupuesta,Impact,Post-restoration side channel
Side Channel,Roving-Side channel,FR,38,NA,NA,1/14/2020,Kupuesta,Impact,Post-restoration side channel
Side Channel,Riffle,WR,71,5.32,1.486403044,1/14/2020,Kupuesta,Impact,Post-restoration side channel
Side Channel,Riffle,WR,73,3.94,1.012809209,1/14/2020,Kupuesta,Impact,Post-restoration side channel
Mainstem,Up Mainstem,FR,30,NA,NA,1/14/2020,Kupuesta,Impact,Mainstem
Mainstem,Up Mainstem,FR,31,NA,NA,1/14/2020,Kupuesta,Impact,Mainstem
Mainstem,Up Mainstem,FR,31,NA,NA,1/14/2020,Kupuesta,Impact,Mainstem
Mainstem,Up Mainstem,FR,32,NA,NA,1/14/2020,Kupuesta,Impact,Mainstem
Mainstem,Up Mainstem,FR,32,NA,NA,1/14/2020,Kupuesta,Impact,Mainstem
Mainstem,Up Mainstem,FR,33,NA,NA,1/14/2020,Kupuesta,Impact,Mainstem
Mainstem,Up Mainstem,FR,34,NA,NA,1/14/2020,Kupuesta,Impact,Mainstem
Mainstem,Up Mainstem,FR,34,NA,NA,1/14/2020,Kupuesta,Impact,Mainstem
Mainstem,Up Mainstem,FR,34,NA,NA,1/14/2020,Kupuesta,Impact,Mainstem
Mainstem,Up Mainstem,FR,34,NA,NA,1/14/2020,Kupuesta,Impact,Mainstem
Mainstem,Up Mainstem,FR,34,NA,NA,1/14/2020,Kupuesta,Impact,Mainstem
Mainstem,Up Mainstem,FR,34,NA,NA,1/14/2020,Kupuesta,Impact,Mainstem
Mainstem,Up Mainstem,FR,34,NA,NA,1/14/2020,Kupuesta,Impact,Mainstem
Mainstem,Up Mainstem,FR,35,NA,NA,1/14/2020,Kupuesta,Impact,Mainstem
Mainstem,Up Mainstem,FR,35,NA,NA,1/14/2020,Kupuesta,Impact,Mainstem
Mainstem,Up Mainstem,FR,35,NA,NA,1/14/2020,Kupuesta,Impact,Mainstem
Mainstem,Up Mainstem,FR,36,NA,NA,1/14/2020,Kupuesta,Impact,Mainstem
Mainstem,Up Mainstem,FR,36,NA,NA,1/14/2020,Kupuesta,Impact,Mainstem
Mainstem,Up Mainstem,FR,36,NA,NA,1/14/2020,Kupuesta,Impact,Mainstem
Mainstem,Up Mainstem,FR,36,NA,NA,1/14/2020,Kupuesta,Impact,Mainstem
Mainstem,Up Mainstem,FR,37,NA,NA,1/14/2020,Kupuesta,Impact,Mainstem
Mainstem,Up Mainstem,FR,37,NA,NA,1/14/2020,Kupuesta,Impact,Mainstem
Mainstem,Up Mainstem,FR,37,NA,NA,1/14/2020,Kupuesta,Impact,Mainstem
Mainstem,Up Mainstem,FR,38,NA,NA,1/14/2020,Kupuesta,Impact,Mainstem
Mainstem,Up Mainstem,FR,40,NA,NA,1/14/2020,Kupuesta,Impact,Mainstem
Mainstem,Up Mainstem,FR,32,NA,NA,1/14/2020,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,33,NA,NA,1/14/2020,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,34,NA,NA,1/14/2020,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,34,NA,NA,1/14/2020,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,34,NA,NA,1/14/2020,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,34,NA,NA,1/14/2020,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,34,NA,NA,1/14/2020,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,35,NA,NA,1/14/2020,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,35,NA,NA,1/14/2020,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,35,NA,NA,1/14/2020,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,35,NA,NA,1/14/2020,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,35,NA,NA,1/14/2020,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,35,NA,NA,1/14/2020,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,35,NA,NA,1/14/2020,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,35,NA,NA,1/14/2020,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,36,NA,NA,1/14/2020,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,36,NA,NA,1/14/2020,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,36,NA,NA,1/14/2020,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,36,NA,NA,1/14/2020,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,36,NA,NA,1/14/2020,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,37,NA,NA,1/14/2020,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,37,NA,NA,1/14/2020,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,38,NA,NA,1/14/2020,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,FR,38,NA,NA,1/14/2020,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,SR,45,NA,NA,1/14/2020,Bourbon,Control,Mainstem
Mainstem,Up Mainstem,SR,49,NA,NA,1/14/2020,Bourbon,Control,Mainstem
Side Channel,Pool,FR,27,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Pool,FR,28,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Pool,FR,29,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Pool,FR,29,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Pool,FR,30,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Pool,FR,30,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Pool,FR,31,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Pool,FR,31,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Pool,FR,31,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Pool,FR,31,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,32,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Pool,FR,33,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Pool,FR,33,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Pool,FR,33,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Pool,FR,33,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,33,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Pool,FR,34,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Pool,FR,34,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Pool,FR,34,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,34,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,34,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,34,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,34,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,34,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Pool,FR,35,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Riffle,FR,35,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,35,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,35,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,35,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,35,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,35,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,35,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,35,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,35,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,35,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Pool,FR,36,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,36,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,36,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,36,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,36,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Pool,FR,37,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Pool,FR,37,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Riffle,FR,37,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,37,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,37,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,37,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,38,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,39,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,40,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,40,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Side Channel,Roving-Side channel,FR,40,NA,NA,1/14/2020,Bourbon,Control,Control side channel
Mainstem,Down Mainstem,FR,33,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Mid Mainstem,FR,33,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Down Mainstem,FR,34,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Down Mainstem,FR,34,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Mid Mainstem,FR,34,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Mid Mainstem,FR,34,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Mid Mainstem,FR,34,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Mid Mainstem,FR,34,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Down Mainstem,FR,35,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Down Mainstem,FR,35,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Down Mainstem,FR,35,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Mid Mainstem,FR,35,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Down Mainstem,FR,36,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Mid Mainstem,FR,36,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Mid Mainstem,FR,36,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Mid Mainstem,FR,36,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Mid Mainstem,FR,36,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Mid Mainstem,FR,36,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Down Mainstem,FR,37,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Down Mainstem,FR,37,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Mid Mainstem,FR,37,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Mid Mainstem,FR,37,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Mid Mainstem,FR,37,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Mid Mainstem,FR,37,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Mid Mainstem,FR,37,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Down Mainstem,FR,38,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Down Mainstem,FR,38,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Mid Mainstem,FR,38,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Down Mainstem,FR,39,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Mid Mainstem,FR,39,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Mid Mainstem,FR,39,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Up Mainstem,FR,39,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Down Mainstem,FR,40,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Mid Mainstem,FR,41,0.72,1.044674337,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Mid Mainstem,FR,41,0.79,1.146239898,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Mid Mainstem,FR,43,0.6,0.754650534,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Down Mainstem,FR,45,NA,NA,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Mid Mainstem,SR,47,1.52,1.464030128,1/15/2020,Rio Vista,Impact,Mainstem
Mainstem,Mid Mainstem,SR,50,1.56,1.248,1/15/2020,Rio Vista,Impact,Mainstem
Side Channel,Flatwater,FR,35,NA,NA,1/15/2020,Rio Vista,Impact,Post-restoration side channel
